rosbag record -o high /vis/odom_pose /vis/traj_path /vis/traj_pose /vis/odom_pose
t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz
11.7700,2.775460,1.053597,1.500000,1.427091,-2.638920,0.000000,-0.591824,-0.387072,0.000000,-1.075055,-0.234894,0.858977,0.000000,0.000000,-0.512014
11.7800,2.789667,1.027166,1.500000,1.411049,-2.649163,0.000000,-2.551689,-1.602574,0.000000,-1.081379,-1.001335,0.857354,0.000000,0.000000,-0.514727
11.7900,2.803622,1.000579,1.500000,1.377313,-2.669851,0.000000,-4.134838,-2.481971,0.000000,-1.094529,-1.601961,0.853951,0.000000,0.000000,-0.520353
11.8000,2.817167,0.973745,1.500000,1.329523,-2.697803,0.000000,-5.366632,-3.061563,0.000000,-1.112912,-2.000000,0.849132,0.000000,0.000000,-0.528180
11.8100,2.830177,0.946608,1.500000,1.271067,-2.730204,0.000000,-6.272432,-3.377648,0.000000,-1.135080,-2.000000,0.843226,0.000000,0.000000,-0.537560
11.8200,2.842563,0.919135,1.500000,1.205077,-2.764599,0.000000,-6.877598,-3.466523,0.000000,-1.159733,-2.000000,0.836536,0.000000,0.000000,-0.547912
11.8300,2.854263,0.891316,1.500000,1.134432,-2.798898,0.000000,-7.207492,-3.364487,0.000000,-1.185717,-2.000000,0.829347,0.000000,0.000000,-0.558734
11.8400,2.865245,0.863163,1.500000,1.061760,-2.831373,0.000000,-7.287474,-3.107838,0.000000,-1.212027,-2.000000,0.821925,0.000000,0.000000,-0.569595
11.8500,2.875500,0.834699,1.500000,0.989431,-2.860660,0.000000,-7.142904,-2.732875,0.000000,-1.237801,-2.000000,0.814517,0.000000,0.000000,-0.580140
11.8600,2.885042,0.805964,1.500000,0.919566,-2.885757,0.000000,-6.799145,-2.275895,0.000000,-1.262312,-2.000000,0.807346,0.000000,0.000000,-0.590079
11.8700,2.893905,0.777000,1.500000,0.854028,-2.906026,0.000000,-6.281556,-1.773196,0.000000,-1.284962,-2.000000,0.800612,0.000000,0.000000,-0.599184
11.8800,2.902142,0.747860,1.500000,0.794430,-2.921190,0.000000,-5.615498,-1.261077,0.000000,-1.305264,-1.899267,0.794488,0.000000,0.000000,-0.607280
11.8900,2.909818,0.718593,1.500000,0.742128,-2.931337,0.000000,-4.826332,-0.775836,0.000000,-1.322836,-1.610257,0.789122,0.000000,0.000000,-0.614236
11.9000,2.917013,0.689249,1.500000,0.698229,-2.936917,0.000000,-3.939419,-0.353771,0.000000,-1.337387,-1.296692,0.784632,0.000000,0.000000,-0.619962
11.9100,2.923814,0.659868,1.500000,0.663581,-2.938744,0.000000,-2.980119,-0.031180,0.000000,-1.348716,-0.967162,0.781108,0.000000,0.000000,-0.624396
11.9200,2.930317,0.630482,1.500000,0.638783,-2.937993,0.000000,-1.973793,0.155638,0.000000,-1.356707,-0.630494,0.778607,0.000000,0.000000,-0.627512
11.9300,2.936624,0.601111,1.500000,0.624178,-2.936205,0.000000,-0.945803,0.170386,0.000000,-1.361335,-0.296388,0.777153,0.000000,0.000000,-0.629312
11.9400,2.942835,0.571755,1.500000,0.619789,-2.935283,0.000000,-0.090037,-0.029594,0.000000,-1.362701,-0.031403,0.776723,0.000000,0.000000,-0.629843
11.9500,2.949010,0.542395,1.500000,0.613354,-2.937314,0.000000,-1.171519,-0.361019,0.000000,-1.364940,-0.406769,0.776017,0.000000,0.000000,-0.630712
11.9600,2.955069,0.513000,1.500000,0.596860,-2.942207,0.000000,-2.102756,-0.603528,0.000000,-1.370651,-0.726406,0.774213,0.000000,0.000000,-0.632925
11.9700,2.960918,0.483544,1.500000,0.571782,-2.949118,0.000000,-2.889097,-0.766256,0.000000,-1.379290,-0.992707,0.771472,0.000000,0.000000,-0.636263
11.9800,2.966480,0.454013,1.500000,0.539543,-2.957296,0.000000,-3.535890,-0.858338,0.000000,-1.390336,-1.208381,0.767946,0.000000,0.000000,-0.640515
11.9900,2.971690,0.424396,1.500000,0.501512,-2.966080,0.000000,-4.048480,-0.888910,0.000000,-1.403298,-1.376253,0.763779,0.000000,0.000000,-0.645478
12.0000,2.976496,0.394691,1.500000,0.459003,-2.974900,0.000000,-4.432216,-0.867105,0.000000,-1.417712,-1.499154,0.759107,0.000000,0.000000,-0.650966
12.0100,2.980859,0.364900,1.500000,0.413279,-2.983278,0.000000,-4.692445,-0.802060,0.000000,-1.433141,-1.579841,0.754063,0.000000,0.000000,-0.656802
12.0200,2.984755,0.335029,1.500000,0.365548,-2.990828,0.000000,-4.834514,-0.702909,0.000000,-1.449177,-1.620958,0.748772,0.000000,0.000000,-0.662827
12.0300,2.988167,0.305087,1.500000,0.316965,-2.997253,0.000000,-4.863772,-0.578787,0.000000,-1.465436,-1.624991,0.743359,0.000000,0.000000,-0.668893
12.0400,2.991095,0.275088,1.500000,0.268631,-3.002351,0.000000,-4.785564,-0.438830,0.000000,-1.481560,-1.594254,0.737942,0.000000,0.000000,-0.674864
12.0500,2.993544,0.245045,1.500000,0.221594,-3.006007,0.000000,-4.605239,-0.292171,0.000000,-1.497212,-1.530858,0.732638,0.000000,0.000000,-0.680618
12.0600,2.995534,0.214973,1.500000,0.176849,-3.008202,0.000000,-4.328144,-0.147947,0.000000,-1.512075,-1.436707,0.727560,0.000000,0.000000,-0.686044
12.0700,2.997092,0.184886,1.500000,0.135336,-3.009005,0.000000,-3.959626,-0.015292,0.000000,-1.525850,-1.313497,0.722818,0.000000,0.000000,-0.691039
12.0800,2.998255,0.154797,1.500000,0.097943,-3.008577,0.000000,-3.505033,0.096658,0.000000,-1.538253,-1.162735,0.718518,0.000000,0.000000,-0.695508
12.0900,2.999068,0.124717,1.500000,0.065504,-3.007171,0.000000,-2.969711,0.178770,0.000000,-1.549017,-0.985781,0.714765,0.000000,0.000000,-0.699365
12.1000,2.999584,0.094655,1.500000,0.038800,-3.005131,0.000000,-2.359009,0.221907,0.000000,-1.557886,-0.783910,0.711657,0.000000,0.000000,-0.702528
12.1100,2.999865,0.064615,1.500000,0.018557,-3.002893,0.000000,-1.678274,0.216935,0.000000,-1.564617,-0.558418,0.709288,0.000000,0.000000,-0.704919
12.1200,2.999979,0.034596,1.500000,0.005450,-3.000984,0.000000,-0.932853,0.154719,0.000000,-1.568980,-0.310754,0.707749,0.000000,0.000000,-0.706464
12.1300,3.000000,0.004593,1.500000,0.000098,-3.000020,0.000000,-0.128093,0.026123,0.000000,-1.570764,-0.042697,0.707118,0.000000,0.000000,-0.707095
12.1400,2.999992,-0.025409,1.500000,-0.002961,-3.000557,0.000000,-0.692518,-0.122820,0.000000,-1.571783,-0.230756,0.706758,0.000000,0.000000,-0.707456
12.1500,2.999914,-0.055422,1.500000,-0.013757,-3.002247,0.000000,-1.456675,-0.204389,0.000000,-1.575378,-0.484873,0.705485,0.000000,0.000000,-0.708725
12.1600,2.999692,-0.085456,1.500000,-0.031884,-3.004445,0.000000,-2.157783,-0.225917,0.000000,-1.581408,-0.717318,0.703345,0.000000,0.000000,-0.710849
12.1700,2.999254,-0.115511,1.500000,-0.056685,-3.006596,0.000000,-2.790494,-0.196539,0.000000,-1.589647,-0.926562,0.700411,0.000000,0.000000,-0.713740
12.1800,2.998538,-0.145586,1.500000,-0.087448,-3.008236,0.000000,-3.349463,-0.125390,0.000000,-1.599858,-1.111280,0.696758,0.000000,0.000000,-0.717307
12.1900,2.997488,-0.175673,1.500000,-0.123410,-3.008995,0.000000,-3.829340,-0.021605,0.000000,-1.611787,-1.270200,0.692467,0.000000,0.000000,-0.721450
12.2000,2.996056,-0.205762,1.500000,-0.163753,-3.008590,0.000000,-4.224779,0.105681,0.000000,-1.625171,-1.401997,0.687623,0.000000,0.000000,-0.726068
12.2100,2.994201,-0.235840,1.500000,-0.207606,-3.006833,0.000000,-4.530433,0.247334,0.000000,-1.639732,-1.505216,0.682319,0.000000,0.000000,-0.731054
12.2200,2.991895,-0.265894,1.500000,-0.254045,-3.003626,0.000000,-4.740954,0.394217,0.000000,-1.655175,-1.578221,0.676654,0.000000,0.000000,-0.736301
12.2300,2.989115,-0.295908,1.500000,-0.302091,-2.998962,0.000000,-4.850994,0.537197,0.000000,-1.671189,-1.619172,0.670737,0.000000,0.000000,-0.741696
12.2400,2.985851,-0.325868,1.500000,-0.350712,-2.992925,0.000000,-4.855207,0.667137,0.000000,-1.687445,-1.626021,0.664686,0.000000,0.000000,-0.747122
12.2500,2.982103,-0.355762,1.500000,-0.398824,-2.985693,0.000000,-4.748245,0.774904,0.000000,-1.703589,-1.596514,0.658634,0.000000,0.000000,-0.752463
12.2600,2.977880,-0.385579,1.500000,-0.445289,-2.977532,0.000000,-4.524760,0.851361,0.000000,-1.719246,-1.528216,0.652723,0.000000,0.000000,-0.757596
12.2700,2.973206,-0.415311,1.500000,-0.488913,-2.968801,0.000000,-4.179406,0.887375,0.000000,-1.734015,-1.418528,0.647111,0.000000,0.000000,-0.762396
12.2800,2.968116,-0.444955,1.500000,-0.528453,-2.959949,0.000000,-3.706834,0.873809,0.000000,-1.747469,-1.264723,0.641968,0.000000,0.000000,-0.766732
12.2900,2.962655,-0.474512,1.500000,-0.562608,-2.951520,0.000000,-3.101698,0.801530,0.000000,-1.759153,-1.063987,0.637477,0.000000,0.000000,-0.770469
12.3000,2.956886,-0.503989,1.500000,-0.590027,-2.944145,0.000000,-2.358650,0.661401,0.000000,-1.768583,-0.813482,0.633838,0.000000,0.000000,-0.773466
12.3100,2.950882,-0.533400,1.500000,-0.609303,-2.938549,0.000000,-1.472343,0.444289,0.000000,-1.775248,-0.510448,0.631257,0.000000,0.000000,-0.775574
12.3200,2.944732,-0.562768,1.500000,-0.618978,-2.935546,0.000000,-0.437429,0.141057,0.000000,-1.778608,-0.152369,0.629953,0.000000,0.000000,-0.776634
12.3300,2.938531,-0.592122,1.500000,-0.621765,-2.935732,0.000000,-0.630633,-0.134916,0.000000,-1.779504,-0.196276,0.629605,0.000000,0.000000,-0.776916
12.3400,2.932264,-0.621488,1.500000,-0.633220,-2.937475,0.000000,-1.660186,-0.180109,0.000000,-1.783113,-0.527447,0.628202,0.000000,0.000000,-0.778051
12.3500,2.925832,-0.650870,1.500000,-0.654922,-2.938724,0.000000,-2.675838,-0.042117,0.000000,-1.790072,-0.864418,0.625491,0.000000,0.000000,-0.780232
12.3600,2.919133,-0.680255,1.500000,-0.686606,-2.937828,0.000000,-3.652229,0.242760,0.000000,-1.800387,-1.197098,0.621458,0.000000,0.000000,-0.783447
12.3700,2.912068,-0.709615,1.500000,-0.727751,-2.933500,0.000000,-4.563998,0.638225,0.000000,-1.813970,-1.516463,0.616123,0.000000,0.000000,-0.787650
12.3800,2.904548,-0.738911,1.500000,-0.777586,-2.924816,0.000000,-5.385785,1.107979,0.000000,-1.830644,-1.813914,0.609536,0.000000,0.000000,-0.792759
12.3900,2.896491,-0.768095,1.500000,-0.835082,-2.911214,0.000000,-6.092228,1.615725,0.000000,-1.850146,-2.000000,0.601776,0.000000,0.000000,-0.798665
12.4000,2.887826,-0.797118,1.500000,-0.898961,-2.892496,0.000000,-6.657967,2.125163,0.000000,-1.872123,-2.000000,0.592964,0.000000,0.000000,-0.805229
12.4100,2.878496,-0.825929,1.500000,-0.967688,-2.868826,0.000000,-7.057641,2.599996,0.000000,-1.896123,-2.000000,0.583259,0.000000,0.000000,-0.812286
12.4200,2.868462,-0.854480,1.500000,-1.039476,-2.840732,0.000000,-7.265889,3.003925,0.000000,-1.921581,-2.000000,0.572872,0.000000,0.000000,-0.819645
12.4300,2.857703,-0.882731,1.500000,-1.112283,-2.809105,0.000000,-7.257351,3.300654,0.000000,-1.947812,-2.000000,0.562073,0.000000,0.000000,-0.827087
12.4400,2.846220,-0.910654,1.500000,-1.183816,-2.775197,0.000000,-7.006665,3.453882,0.000000,-1.973996,-2.000000,0.551197,0.000000,0.000000,-0.834375
12.4500,2.834039,-0.938233,1.500000,-1.251525,-2.740626,0.000000,-6.488472,3.427313,0.000000,-1.999172,-2.000000,0.540651,0.000000,0.000000,-0.841247
12.4600,2.821212,-0.965471,1.500000,-1.312609,-2.707371,0.000000,-5.677409,3.184647,0.000000,-2.022233,-2.000000,0.530915,0.000000,0.000000,-0.847425
12.4700,2.807819,-0.992393,1.500000,-1.364012,-2.677775,0.000000,-4.548118,2.689588,0.000000,-2.041922,-1.754784,0.522547,0.000000,0.000000,-0.852611
12.4800,2.793975,-1.019048,1.500000,-1.402426,-2.654542,0.000000,-3.075235,1.905836,0.000000,-2.056836,-1.202226,0.516174,0.000000,0.000000,-0.856483
12.4900,2.779826,-1.045515,1.500000,-1.424287,-2.640741,0.000000,-1.233402,0.797093,0.000000,-2.065427,-0.487928,0.512491,0.000000,0.000000,-0.858693
12.5000,2.765550,-1.071904,1.500000,-1.430561,-2.638781,0.000000,-1.241903,-0.151455,0.000000,-2.067577,-0.339684,0.511567,0.000000,0.000000,-0.859243
12.5100,2.751137,-1.098298,1.500000,-1.456459,-2.639578,0.000000,-3.870701,0.130978,0.000000,-2.075003,-1.145141,0.508373,0.000000,0.000000,-0.861137
12.5200,2.736340,-1.124673,1.500000,-1.506627,-2.633712,0.000000,-6.095020,1.148341,0.000000,-2.090414,-1.931561,0.501723,0.000000,0.000000,-0.865028
12.5300,2.720937,-1.150929,1.500000,-1.576995,-2.614819,0.000000,-7.909846,2.703305,0.000000,-2.113491,-2.000000,0.491708,0.000000,0.000000,-0.870760
12.5400,2.704746,-1.176911,1.500000,-1.663442,-2.578512,0.000000,-9.310168,4.598540,0.000000,-2.143731,-2.000000,0.478487,0.000000,0.000000,-0.878095
12.5500,2.687628,-1.202433,1.500000,-1.761800,-2.522372,0.000000,-10.290973,6.636719,0.000000,-2.180494,-2.000000,0.462266,0.000000,0.000000,-0.886741
12.5600,2.669485,-1.227291,1.500000,-1.867847,-2.445958,0.000000,-10.847247,8.620511,0.000000,-2.222974,-2.000000,0.443329,0.000000,0.000000,-0.896359
12.5700,2.650260,-1.251289,1.500000,-1.977313,-2.350801,0.000000,-10.973979,10.352588,0.000000,-2.270114,-2.000000,0.422081,0.000000,0.000000,-0.906558
12.5800,2.629942,-1.274256,1.500000,-2.085878,-2.240404,0.000000,-10.666157,11.635622,0.000000,-2.320492,-2.000000,0.399114,0.000000,0.000000,-0.916901
12.5900,2.608560,-1.296064,1.500000,-2.189171,-2.120243,0.000000,-9.918767,12.272282,0.000000,-2.372188,-2.000000,0.375283,0.000000,0.000000,-0.926910
12.6000,2.586190,-1.316653,1.500000,-2.282771,-1.997770,0.000000,-8.726797,12.065241,0.000000,-2.422677,-2.000000,0.351767,0.000000,0.000000,-0.936088
12.6100,2.562952,-1.336043,1.500000,-2.362208,-1.882408,0.000000,-7.085234,10.817170,0.000000,-2.468754,-2.000000,0.330109,0.000000,0.000000,-0.943943
12.6200,2.539009,-1.354362,1.500000,-2.422960,-1.785555,0.000000,-4.989066,8.330739,0.000000,-2.506508,-2.000000,0.312233,0.000000,0.000000,-0.950006
12.6300,2.514570,-1.371860,1.500000,-2.460457,-1.720579,0.000000,-2.433281,4.408619,0.000000,-2.531342,-1.667791,0.300413,0.000000,0.000000,-0.953809
12.6400,2.489891,-1.388930,1.500000,-2.471691,-1.700943,0.000000,-1.167203,0.920093,0.000000,-2.538851,-0.473152,0.296830,0.000000,0.000000,-0.954930
12.6500,2.465023,-1.405812,1.500000,-2.510297,-1.667663,0.000000,-6.180442,5.647156,0.000000,-2.555210,-2.000000,0.289009,0.000000,0.000000,-0.957326
12.6600,2.439554,-1.422135,1.500000,-2.588386,-1.589888,0.000000,-9.119498,9.807902,0.000000,-2.590769,-2.000000,0.271943,0.000000,0.000000,-0.962313
12.6700,2.413188,-1.437482,1.500000,-2.686892,-1.473620,0.000000,-10.319973,13.334287,0.000000,-2.639942,-2.000000,0.248204,0.000000,0.000000,-0.968708
12.6800,2.385801,-1.451501,1.500000,-2.790109,-1.325543,0.000000,-10.117471,16.158269,0.000000,-2.698074,-2.000000,0.219946,0.000000,0.000000,-0.975512
12.6900,2.357411,-1.463911,1.500000,-2.885684,-1.153023,0.000000,-8.847594,18.211806,0.000000,-2.761460,-2.000000,0.188924,0.000000,0.000000,-0.981992
12.7000,2.328143,-1.474507,1.500000,-2.964621,-0.964102,0.000000,-6.845945,19.426855,0.000000,-2.827178,-2.000000,0.156561,0.000000,0.000000,-0.987668
12.7100,2.298194,-1.483168,1.500000,-3.021282,-0.767507,0.000000,-4.448128,19.735374,0.000000,-2.892821,-2.000000,0.124065,0.000000,0.000000,-0.992274
12.7200,2.267800,-1.489863,1.500000,-3.053382,-0.572643,0.000000,-1.989745,19.069321,0.000000,-2.956202,-2.000000,0.092563,0.000000,0.000000,-0.995707
12.7300,2.237205,-1.494660,1.500000,-3.061994,-0.389596,0.000000,0.193602,17.360653,0.000000,-3.015037,-2.000000,0.063236,0.000000,0.000000,-0.997999
12.7400,2.206624,-1.497730,1.500000,-3.051545,-0.229133,0.000000,1.766308,14.541327,0.000000,-3.066646,-2.000000,0.037465,0.000000,0.000000,-0.999298
12.7500,2.176212,-1.499356,1.500000,-3.029822,-0.102699,0.000000,2.392771,10.543302,0.000000,-3.107710,-2.000000,0.016941,0.000000,0.000000,-0.999856
12.7600,2.146028,-1.499938,1.500000,-3.007963,-0.022422,0.000000,1.737389,5.298535,0.000000,-3.134138,-1.757100,0.003727,0.000000,0.000000,-0.999993
12.7700,2.116005,-1.499999,1.500000,-3.000072,0.000871,0.000000,-0.079553,0.976100,0.000000,-3.141883,-0.325351,0.000145,0.000000,0.000000,1.000000
12.7800,2.085995,-1.499858,1.500000,-3.002402,0.035378,0.000000,-0.333319,5.710645,0.000000,-3.153375,-1.900453,0.005891,0.000000,0.000000,0.999983
12.7900,2.055954,-1.499155,1.500000,-3.005770,0.110999,0.000000,-0.296585,9.219698,0.000000,-3.178504,-2.000000,0.018455,0.000000,0.000000,0.999830
12.8000,2.025885,-1.497540,1.500000,-3.007555,0.216105,0.000000,-0.026166,11.628485,0.000000,-3.213323,-2.000000,0.035858,0.000000,0.000000,0.999357
12.8100,1.995815,-1.494769,1.500000,-3.005704,0.340318,0.000000,0.421128,13.062234,0.000000,-3.254337,-2.000000,0.056342,0.000000,0.000000,0.998412
12.8200,1.965788,-1.490700,1.500000,-2.998732,0.474517,0.000000,0.988482,13.646171,0.000000,-3.298530,-2.000000,0.078388,0.000000,0.000000,0.996923
12.8300,1.935860,-1.485272,1.500000,-2.985723,0.610827,0.000000,1.619085,13.505523,0.000000,-3.343391,-2.000000,0.100728,0.000000,0.000000,0.994914
12.8400,1.906095,-1.478499,1.500000,-2.966329,0.742629,0.000000,2.256123,12.765518,0.000000,-3.386903,-2.000000,0.122348,0.000000,0.000000,0.992487
12.8500,1.876554,-1.470453,1.500000,-2.940769,0.864557,0.000000,2.842785,11.551382,0.000000,-3.427527,-2.000000,0.142480,0.000000,0.000000,0.989798
12.8600,1.847297,-1.461254,1.500000,-2.909831,0.972494,0.000000,3.322257,9.988341,0.000000,-3.464132,-2.000000,0.160571,0.000000,0.000000,0.987024
12.8700,1.818371,-1.451059,1.500000,-2.874870,1.063578,0.000000,3.637727,8.201624,0.000000,-3.495935,-2.000000,0.176246,0.000000,0.000000,0.984346
12.8800,1.789807,-1.440044,1.500000,-2.837812,1.136198,0.000000,3.732382,6.316456,0.000000,-3.522425,-2.000000,0.189268,0.000000,0.000000,0.981926
12.8900,1.761614,-1.428398,1.500000,-2.801148,1.189996,0.000000,3.549410,4.458064,0.000000,-3.543315,-1.804204,0.199513,0.000000,0.000000,0.979895
12.9000,1.733773,-1.416304,1.500000,-2.767939,1.225866,0.000000,3.031998,2.751676,0.000000,-3.558510,-1.236688,0.206952,0.000000,0.000000,0.978351
12.9100,1.706231,-1.403933,1.500000,-2.741812,1.245954,0.000000,2.123334,1.322519,0.000000,-3.568122,-0.691480,0.211652,0.000000,0.000000,0.977345
12.9200,1.678899,-1.391427,1.500000,-2.726966,1.253658,0.000000,0.766605,0.295819,0.000000,-3.572505,-0.196242,0.213793,0.000000,0.000000,0.976879
12.9300,1.651646,-1.378880,1.500000,-2.724222,1.256649,0.000000,0.353497,0.842051,0.000000,-3.573793,-0.304221,0.214422,0.000000,0.000000,0.976741
12.9400,1.624431,-1.366249,1.500000,-2.717783,1.271775,0.000000,0.918633,2.135160,0.000000,-3.579270,-0.774254,0.217096,0.000000,0.000000,0.976150
12.9500,1.597308,-1.353407,1.500000,-2.706154,1.298429,0.000000,1.392355,3.151412,0.000000,-3.588955,-1.147282,0.221821,0.000000,0.000000,0.975088
12.9600,1.570322,-1.340251,1.500000,-2.690224,1.333956,0.000000,1.779632,3.913524,0.000000,-3.601917,-1.430916,0.228136,0.000000,0.000000,0.973629
12.9700,1.543515,-1.326706,1.500000,-2.670833,1.375928,0.000000,2.085434,4.444210,0.000000,-3.617301,-1.632870,0.235618,0.000000,0.000000,0.971846
12.9800,1.516915,-1.312718,1.500000,-2.648771,1.422144,0.000000,2.314730,4.766185,0.000000,-3.634328,-1.760961,0.243883,0.000000,0.000000,0.969805
12.9900,1.490546,-1.298256,1.500000,-2.624777,1.470632,0.000000,2.472489,4.902166,0.000000,-3.652300,-1.823114,0.252588,0.000000,0.000000,0.967574
13.0000,1.464423,-1.283304,1.500000,-2.599543,1.519644,0.000000,2.563681,4.874866,0.000000,-3.670598,-1.827332,0.261429,0.000000,0.000000,0.965223
13.0100,1.438557,-1.267866,1.500000,-2.573709,1.567661,0.000000,2.593274,4.707002,0.000000,-3.688681,-1.781618,0.270145,0.000000,0.000000,0.962820
13.0200,1.412949,-1.251958,1.500000,-2.547866,1.613391,0.000000,2.566239,4.421289,0.000000,-3.706090,-1.693874,0.278516,0.000000,0.000000,0.960432
13.0300,1.387598,-1.235609,1.500000,-2.522556,1.655769,0.000000,2.487543,4.040441,0.000000,-3.722444,-1.571802,0.286360,0.000000,0.000000,0.958122
13.0400,1.362495,-1.218857,1.500000,-2.498271,1.693958,0.000000,2.362157,3.587175,0.000000,-3.737436,-1.422823,0.293534,0.000000,0.000000,0.955949
13.0500,1.337627,-1.201746,1.500000,-2.475452,1.727347,0.000000,2.195050,3.084206,0.000000,-3.750834,-1.254053,0.299931,0.000000,0.000000,0.953961
13.0600,1.312979,-1.184327,1.500000,-2.454492,1.755552,0.000000,1.991191,2.554248,0.000000,-3.762474,-1.072314,0.305478,0.000000,0.000000,0.952199
13.0700,1.288530,-1.166653,1.500000,-2.435734,1.778418,0.000000,1.755550,2.020017,0.000000,-3.772259,-0.884202,0.310133,0.000000,0.000000,0.950693
13.0800,1.264256,-1.148777,1.500000,-2.419471,1.796014,0.000000,1.493095,1.504229,0.000000,-3.780158,-0.696190,0.313886,0.000000,0.000000,0.949461
13.0900,1.240132,-1.130749,1.500000,-2.405945,1.808640,0.000000,1.208796,1.029599,0.000000,-3.786205,-0.514742,0.316755,0.000000,0.000000,0.948507
13.1000,1.216128,-1.112619,1.500000,-2.395351,1.816819,0.000000,0.907622,0.618841,0.000000,-3.790497,-0.346442,0.318790,0.000000,0.000000,0.947825
13.1100,1.192214,-1.094425,1.500000,-2.387832,1.821305,0.000000,0.594542,0.294672,0.000000,-3.793200,-0.198081,0.320070,0.000000,0.000000,0.947394
13.1200,1.168360,-1.076202,1.500000,-2.383483,1.823077,0.000000,0.274526,0.079806,0.000000,-3.794549,-0.076705,0.320709,0.000000,0.000000,0.947178
13.1300,1.144534,-1.057969,1.500000,-2.382278,1.823392,0.000000,0.047864,0.064645,0.000000,-3.794876,-0.026809,0.320864,0.000000,0.000000,0.947125
